-144.0
-142.0
-172.0
-143.0
-142.0
-176.0
-177.0
-144.0
-178.0
-178.0
-142.0
-142.0
-143.0
-174.0
-171.0
-176.0
-173.0
-142.0
-143.0
-142.0
-177.0
-178.0
-143.0
-142.0
-174.0
-175.0
-142.0
-171.0
-175.0
-141.0
-140.0
-139.0
-177.0
-141.0
-142.0
-142.0
-171.0
-141.0
-144.0
-142.0
-178.0
-171.0
-144.0
-143.0
-142.0
-143.0
-177.0
-142.0
-143.0
-141.0
-171.0
-178.0
-142.0
-143.0
-143.0
-176.0
-142.0
-143.0
-144.0
-171.0
-143.0
-142.0
-142.0
-141.0
-177.0
-178.0
-141.0
-140.0
-142.0
-142.0
-142.0
-144.0
-142.0
-177.0
-174.0
-177.0
-178.0
-141.0
-144.0
-174.0
-178.0
-142.0
-176.0
-142.0
-142.0
-144.0
-142.0
-144.0
-144.0
-143.0
-142.0
-142.0
-172.0
-143.0
-141.0
-175.0
-172.0
-171.0
-145.0
-142.0
