-200.0
-149.0
-150.0
-200.0
-161.0
-161.0
-200.0
-149.0
-150.0
-158.0
-149.0
-200.0
-159.0
-150.0
-189.0
-198.0
-199.0
-149.0
-200.0
-200.0
-195.0
-191.0
-195.0
-148.0
-149.0
-148.0
-130.0
-198.0
-162.0
-156.0
-200.0
-150.0
-200.0
-150.0
-199.0
-150.0
-149.0
-195.0
-150.0
-200.0
-149.0
-197.0
-155.0
-149.0
-149.0
-149.0
-150.0
-151.0
-197.0
-200.0
-148.0
-199.0
-149.0
-160.0
-150.0
-150.0
-195.0
-200.0
-191.0
-196.0
-149.0
-197.0
-148.0
-151.0
-158.0
-161.0
-198.0
-155.0
-199.0
-151.0
-150.0
-200.0
-162.0
-163.0
-158.0
-148.0
-199.0
-151.0
-200.0
-190.0
-162.0
-200.0
-133.0
-149.0
-149.0
-130.0
-149.0
-149.0
-196.0
-199.0
-149.0
-200.0
-151.0
-158.0
-200.0
-195.0
-148.0
-150.0
-197.0
-196.0
